id,key,value,type 
241192624,name,Perlman Place,regular
241193145,access,private,regular
241193145,highway,residential,regular
241253479,building,yes,regular
241276417,highway,primary_link,regular
241276417,oneway,yes,regular
241288429,highway,primary_link,regular
241288429,oneway,yes,regular
241298236,highway,secondary,regular
241298236,name,Copper Hill Drive,regular
241298236,oneway,yes,regular
241298236,cfcc,A41,tiger
241298236,county,"Los Angeles, CA",tiger
241298236,name_base,Copper Hill,tiger
241298236,name_type,Dr,tiger
241298236,reviewed,no,tiger
241302115,highway,residential,regular
241302115,name,Calle Plata Court,regular
241302115,source,OSM US TIGER 2012 Roads Overlay,regular
241309279,highway,service,regular
241503304,highway,primary,regular
241503304,name,South Main Street,regular
241503304,oneway,yes,regular
241522497,hgv,designated,regular
241522497,national_network,terminal_access,hgv
241522497,highway,primary,regular
241522497,name,E Pacific Coast Highway,regular
241522497,oneway,yes,regular
241522497,ref,CA 1,regular
241522497,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
241522530,hgv,designated,regular
241522530,national_network,terminal_access,hgv
241522530,highway,primary,regular
241522530,name,South Pacific Coast Highway,regular
241522530,oneway,yes,regular
241522530,ref,CA 1,regular
241522530,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
241522530,cfcc,A31,tiger
241522530,county,"Los Angeles, CA",tiger
241522530,name_base,Pacific Coast,tiger
241522530,name_base_1,State Highway 1,tiger
241522530,name_direction_prefix,S,tiger
241522530,name_type,Hwy,tiger
241522530,reviewed,no,tiger
241522530,zip_left,90277,tiger
241522530,zip_right,90277,tiger
241571180,highway,footway,regular
241571180,source,survey,regular
241745684,name,Anaheim Rapid Connection,regular
241745684,proposed,light_rail,regular
241745684,short_name,ARC,regular
241745684,source,http://www.articinfo.com/Map.aspx,regular
241745684,transport,proposed,regular
241762853,building,yes,regular
241762883,highway,service,regular
241762883,service,parking_aisle,regular
241764193,highway,service,regular
241764193,service,driveway,regular
241794855,highway,footway,regular
241819213,highway,service,regular
241819213,service,parking_aisle,regular
241893704,highway,service,regular
241893704,service,parking_aisle,regular
241991588,building,house,regular
241993221,building,house,regular
241994864,highway,service,regular
241994864,service,alley,regular
241997144,highway,service,regular
241997144,service,alley,regular
242061593,highway,secondary_link,regular
242061593,oneway,yes,regular
242166359,highway,path,regular
242169627,highway,service,regular
242169627,service,alley,regular
242175508,access,no,regular
242175508,highway,track,regular
242175508,name,Fire Break,regular
242178984,highway,primary,regular
242178984,name,West Katella Avenue,regular
242178984,oneway,yes,regular
242181593,highway,unclassified,regular
242181593,lanes,2,regular
242181593,name,Convention Way,regular
242181593,oneway,yes,regular
242181593,cfcc,A73,tiger
242181593,county,"Orange, CA",tiger
242183937,highway,service,regular
242183937,service,driveway,regular
242307709,highway,primary,regular
242307709,name,West Katella Avenue,regular
242307709,oneway,yes,regular
242313409,barrier,hedge,regular
242420774,highway,track,regular
242420774,name,Carnelian Road,regular
242420774,cfcc,A41,tiger
242420774,county,"San Bernardino, CA",tiger
242420774,name_base,Carnelian,tiger
242420774,name_type,Rd,tiger
242420774,reviewed,no,tiger
242420774,zip_left,92356,tiger
242420774,zip_left_1,92356,tiger
242420774,zip_right,92356,tiger
242420774,zip_right_1,92356,tiger
242594558,access,private,regular
242594558,highway,service,regular
242613747,highway,tertiary,regular
242613747,name,Downey Avenue,regular
242613747,cfcc,A41,tiger
242613747,county,"Los Angeles, CA",tiger
242613747,name_base,Downey,tiger
242613747,name_type,Ave,tiger
242613747,zip_left,90706,tiger
242613747,zip_right,90805,tiger
242621922,highway,tertiary,regular
242621922,name,Gridley Road,regular
242680441,highway,primary,regular
242680441,name,Chapman Avenue,regular
242680441,oneway,yes,regular
242763431,highway,residential,regular
242769497,name,Desert Pass Street,regular
242771205,highway,residential,regular
242774011,highway,residential,regular
242774011,name,Fern Creek,regular
242774041,highway,residential,regular
242774041,name,Flamingo Street,regular
242777965,leisure,garden,regular
242777965,source,public_record,regular
242781264,highway,residential,regular
242781264,name,Via Florentia,regular
242781295,highway,residential,regular
242781295,name,Village Garden Mobile Home Park,regular
242782737,highway,residential,regular
242782737,name,Slippery Rock Creek,regular
242867948,ele,23,regular
242867948,gnis:Class,Populated Place,regular
242867948,gnis:County,Orange,regular
242867948,gnis:County_num,059,regular
242867948,id,1765478,gnis
242867948,gnis:ST_alpha,CA,regular
242867948,gnis:ST_num,06,regular
242867948,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
242867948,is_in,"Orange,California,Calif.,CA,USA",regular
242867948,landuse,residential,regular
242867948,name,Hyde Park Mobile Home Estates,regular
242894286,highway,residential,regular
242894286,name,Hickory Tree Lane,regular
242898338,landuse,industrial,regular
242902709,amenity,school,regular
242902709,name,Citrus Valley High School,regular
242908176,highway,service,regular
242908176,service,parking_aisle,regular
242952698,highway,residential,regular
242952698,name,Oxford Avenue,regular
242952698,cfcc,A41,tiger
242952698,county,"Los Angeles, CA",tiger
242952698,name_base,Oxford,tiger
242952698,name_type,Ave,tiger
242952698,zip_left,90292,tiger
242952698,zip_right,90292,tiger
242961433,building,tower,regular
242961433,source,Bing,regular
242961433,type,aircraft_control,tower
242977899,highway,secondary,regular
242977899,name,East Anaheim Street,regular
242977899,source,usgs_imagery;survey;image,regular
242977899,source_ref,AM909_DSCU5061,regular
242977899,cfcc,A41,tiger
242977899,county,"Los Angeles, CA",tiger
242977899,name_base,Anaheim,tiger
242977899,name_direction_prefix,E,tiger
242977899,name_type,St,tiger
242977899,reviewed,no,tiger
242977899,zip_left,90804,tiger
242977899,zip_right,90804,tiger
242985534,highway,residential,regular
242985534,name,Laverne Avenue,regular
242985534,oneway,yes,regular
242985534,cfcc,A41,tiger
242985534,county,"Los Angeles, CA",tiger
242985534,name_base,Laverne,tiger
242985534,name_type,Ave,tiger
242985534,zip_left,90803,tiger
242985534,zip_right,90803,tiger
243025751,access,permissive,regular
243025751,highway,service,regular
243025751,lanes,1,regular
243025751,maxspeed,14 mph,regular
243025751,oneway,yes,regular
243025751,service,driveway,regular
243104532,highway,residential,regular
243104532,name,Highwood Court,regular
243104566,highway,path,regular
243110203,highway,service,regular
243110203,service,parking_aisle,regular
243115892,access,private,regular
243115892,highway,service,regular
243115892,source,Bing,regular
243195160,highway,residential,regular
243195160,source,Bing,regular
243229433,highway,track,regular
243229433,source,Bing,regular
243236809,highway,residential,regular
243236809,name,Saw Tooth Ln,regular
243244252,building,yes,regular
243251283,highway,residential,regular
243265139,highway,residential,regular
243265139,name,Sungrove Street,regular
243265139,cfcc,A41,tiger
243265139,county,"Orange, CA",tiger
243265139,name_base,Sungrove,tiger
243265139,name_type,St,tiger
243265139,zip_left,92840,tiger
243265139,zip_right,92840,tiger
243361884,highway,residential,regular
243473962,highway,track,regular
243473962,name,Ramona Avenue,regular
243473962,name_1,Ramona Road,regular
243473962,cfcc,A41,tiger
243473962,county,"San Bernardino, CA",tiger
243473962,name_base,Ramona,tiger
243473962,name_base_1,Ramona,tiger
243473962,name_type,Ave,tiger
243473962,name_type_1,Rd,tiger
243473962,reviewed,no,tiger
243473962,zip_left,92307,tiger
243473962,zip_right,92307,tiger
243507287,highway,residential,regular
243507287,name,Mesa Vista Street,regular
243507287,cfcc,A41,tiger
243507287,county,"San Bernardino, CA",tiger
243507287,name_base,Mesa Vista,tiger
243507287,name_type,St,tiger
243507287,reviewed,no,tiger
243507287,zip_left,92308,tiger
243507287,zip_right,92308,tiger
243583734,highway,service,regular
243583734,service,parking_aisle,regular
243589205,highway,footway,regular
243623571,highway,service,regular
243626081,bicycle,no,regular
243626081,hgv,designated,regular
243626081,national_network,yes,hgv
243626081,highway,motorway,regular
243626081,hov,lane,regular
243626081,lanes,5,regular
243626081,name,Orange Freeway,regular
243626081,NHS,yes,regular
243626081,lanes,left lane is hov,note
243626081,oneway,yes,regular
243626081,ref,CA 57,regular
243626081,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
243629139,highway,service,regular
243629139,service,driveway,regular
243711104,highway,residential,regular
243711104,name,South Bristol Avenue,regular
243711104,oneway,yes,regular
243711104,cfcc,A41,tiger
243711104,county,"Los Angeles, CA",tiger
243711104,name_base,Bristol,tiger
243711104,name_direction_prefix,S,tiger
243711104,name_type,Ave,tiger
243711104,zip_left,90049,tiger
243711104,zip_right,90049,tiger
243726962,layer,-1,regular
243726962,name,Santa Monica Canyon,regular
243726962,tunnel,yes,regular
243726962,waterway,stream,regular
243748096,highway,steps,regular
243748127,highway,steps,regular
243807746,highway,service,regular
243807746,service,parking_aisle,regular
243866574,highway,footway,regular
243866605,highway,footway,regular
243866605,name,Iris Place,regular
243866639,building,yes,regular
243880214,highway,service,regular
243880214,oneway,yes,regular
243880214,service,parking_aisle,regular
243881781,building,yes,regular
244066772,highway,footway,regular
244066821,leisure,pitch,regular
244066821,sport,baseball,regular
244066870,building,yes,regular
244106560,leisure,park,regular
244106560,name,Denker Recreation Center,regular
244106590,leisure,playground,regular
244106620,highway,footway,regular
244117608,highway,service,regular
244117638,highway,residential,regular
244246510,highway,residential,regular
244246510,name,Quinnault Road,regular
244246510,cfcc,A41,tiger
244246510,county,"San Bernardino, CA",tiger
244246510,name_base,Quinnault,tiger
244246510,name_type,Rd,tiger
244246510,reviewed,no,tiger
244246510,zip_left,92308,tiger
244246510,zip_right,92308,tiger
244279648,highway,residential,regular
244279682,highway,residential,regular
244279712,bad_maxspeed,60,regular
244279712,cycleway,lane,regular
244279712,highway,secondary,regular
244279712,lanes,2,regular
244279712,name,Yale Avenue,regular
244279712,oneway,yes,regular
244279712,cfcc,A41,tiger
244279712,county,"Orange, CA",tiger
244279712,name_base,Yale,tiger
244279712,name_type,Ave,tiger
244279712,reviewed,no,tiger
244369353,barrier,wall,regular
244380111,leisure,swimming_pool,regular
244499957,highway,path,regular
244499992,content,water,regular
244499992,man_made,storage_tank,regular
244503111,leisure,pitch,regular
